#t	x	y	vx	vy
0	1.80E-01	4.89E-02	0.00E+00	0.00E+00
0.1	1.78E-01	4.65E-02	-5.22E-02	-3.61E-02
0.2	1.70E-01	4.17E-02	-1.00E-01	-6.02E-02
0.3	1.58E-01	3.45E-02	-1.56E-01	-8.43E-02
0.4	1.38E-01	2.48E-02	-2.33E-01	-9.23E-02
0.5	1.12E-01	1.60E-02	-2.73E-01	-8.43E-02
0.6	8.36E-02	7.99E-03	-3.09E-01	-6.82E-02
0.7	4.99E-02	2.37E-03	-3.29E-01	-4.82E-02
0.8	1.78E-02	-1.64E-03	-3.41E-01	-1.61E-02
0.9	-1.83E-02	-8.37E-04	-3.57E-01	1.61E-02
1	-5.36E-02	1.57E-03	-3.41E-01	4.41E-02
1.1	-8.65E-02	7.99E-03	-3.01E-01	7.62E-02
1.2	-1.14E-01	1.68E-02	-2.49E-01	9.63E-02
1.3	-1.36E-01	2.73E-02	-1.97E-01	9.23E-02
1.4	-1.53E-01	3.53E-02	-1.44E-01	7.62E-02
1.5	-1.65E-01	4.25E-02	-1.00E-01	4.82E-02
1.6	-1.73E-01	4.49E-02	-5.62E-02	2.41E-02
1.7	-1.76E-01	4.73E-02	4.01E-03	-8.03E-03
1.8	-1.72E-01	4.33E-02	4.82E-02	-4.01E-02
1.9	-1.67E-01	3.93E-02	9.63E-02	-5.62E-02
2	-1.53E-01	3.21E-02	1.77E-01	-6.82E-02
2.1	-1.31E-01	2.57E-02	2.25E-01	-8.43E-02
2.2	-1.08E-01	1.52E-02	2.49E-01	-1.00E-01
2.3	-8.17E-02	5.58E-03	2.93E-01	-7.22E-02
2.4	-4.96E-02	7.68E-04	3.41E-01	-4.41E-02
2.5	-1.35E-02	-3.25E-03	3.57E-01	-2.01E-02
2.6	2.18E-02	-3.25E-03	3.45E-01	2.41E-02
2.7	5.55E-02	1.57E-03	3.25E-01	5.62E-02
2.8	8.68E-02	7.99E-03	2.89E-01	8.03E-02
2.9	1.13E-01	1.76E-02	2.69E-01	9.23E-02
3	1.41E-01	2.65E-02	2.17E-01	8.83E-02
3.1	1.57E-01	3.53E-02	1.48E-01	7.62E-02
3.2	1.70E-01	4.17E-02	1.00E-01	5.62E-02
3.3	1.77E-01	4.65E-02	3.21E-02	2.81E-02
3.4	1.77E-01	4.73E-02	-1.20E-02	-1.20E-02
3.5	1.74E-01	4.41E-02	-6.42E-02	-4.82E-02
3.6	1.64E-01	3.77E-02	-1.12E-01	-5.62E-02
3.7	1.52E-01	3.29E-02	-1.61E-01	-6.02E-02
3.8	1.32E-01	2.57E-02	-2.21E-01	-9.63E-02
3.9	1.08E-01	1.36E-02	-2.49E-01	-9.23E-02
4	8.20E-02	7.19E-03	-3.05E-01	-6.02E-02
4.1	4.67E-02	1.57E-03	-3.45E-01	-4.01E-02
4.2	1.30E-02	-8.37E-04	-3.29E-01	-1.61E-02
4.3	-1.91E-02	-1.64E-03	-3.37E-01	1.61E-02
4.4	-5.44E-02	2.37E-03	-3.33E-01	5.62E-02
4.5	-8.57E-02	9.60E-03	-2.93E-01	6.42E-02
4.6	-1.13E-01	1.52E-02	-2.52E-01	8.23E-02
4.7	-1.36E-01	2.61E-02	-2.08E-01	1.08E-01
4.8	-1.55E-01	3.69E-02	-1.49E-01	7.66E-02
4.9	-1.66E-01	4.14E-02	-9.91E-02	4.28E-02
5	-1.74E-01	4.54E-02	-4.28E-02	2.03E-02
5.1	-1.74E-01	4.54E-02	1.80E-02	-1.13E-02
5.2	-1.71E-01	4.32E-02	6.08E-02	-3.83E-02
