#t	x	y	vx	vy
0.000	0.229	8.127E-2	0.000	0.000
0.100	0.220	7.658E-2	-9.768E-2	-7.814E-2
0.200	0.209	6.564E-2	-0.152	-0.102
0.300	0.190	5.626E-2	-0.242	-0.125
0.400	0.161	4.063E-2	-0.313	-0.152
0.500	0.127	2.579E-2	-0.375	-0.152
0.600	8.596E-2	1.016E-2	-0.410	-0.113
0.700	4.532E-2	3.126E-3	-0.449	-7.423E-2
0.800	-3.907E-3	-4.688E-3	-0.465	-1.563E-2
0.900	-4.767E-2	-5.551E-17	-0.438	7.423E-2
1.000	-9.143E-2	1.016E-2	-0.406	0.117
1.100	-0.129	2.344E-2	-0.352	0.141
1.200	-0.162	3.829E-2	-0.301	0.137
1.300	-0.189	5.079E-2	-0.234	0.137
1.400	-0.209	6.564E-2	-0.148	0.113
1.500	-0.219	7.345E-2	-7.814E-2	6.251E-2
1.600	-0.224	7.814E-2	-2.735E-2	2.735E-2
1.700	-0.224	7.892E-2	3.516E-2	-1.172E-2
1.800	-0.217	7.580E-2	8.596E-2	-6.642E-2
1.900	-0.207	6.564E-2	0.148	-0.117
2.000	-0.188	5.235E-2	0.227	-0.133
2.100	-0.162	3.907E-2	0.281	-0.145
2.200	-0.131	2.344E-2	0.336	-0.145
2.300	-9.455E-2	1.016E-2	0.391	-0.102
2.400	-5.314E-2	3.126E-3	0.438	-5.079E-2
2.500	-7.033E-3	-5.551E-17	0.430	-3.907E-3
2.600	3.282E-2	2.344E-3	0.426	4.688E-2
2.700	7.814E-2	9.377E-3	0.434	7.814E-2
2.800	0.120	1.797E-2	0.387	0.117
2.900	0.156	3.282E-2	0.305	0.133
3.000	0.181	4.454E-2	0.219	0.133
3.100	0.199	5.939E-2	0.164	0.117
3.200	0.213	6.798E-2	0.117	7.423E-2
3.300	0.223	7.423E-2	6.251E-2	4.298E-2
3.400	0.226	7.658E-2	-3.907E-3	-7.814E-3
3.500	0.222	7.267E-2	-7.423E-2	-6.251E-2
3.600	0.211	6.408E-2	-0.133	-9.768E-2
3.700	0.195	5.314E-2	-0.199	-0.125
3.800	0.171	3.907E-2	-0.277	-0.141
3.900	0.140	2.501E-2	-0.332	-0.125
4.000	0.105	1.407E-2	-0.383	-0.109
4.100	6.329E-2	3.126E-3	-0.418	-8.596E-2
4.200	2.110E-2	-3.126E-3	-0.445	-3.126E-2
4.300	-2.579E-2	-3.126E-3	-0.453	3.126E-2
4.400	-6.955E-2	3.126E-3	-0.418	9.768E-2
4.500	-0.109	1.641E-2	-0.363	0.133
4.600	-0.142	2.969E-2	-0.316	0.129
4.700	-0.173	4.220E-2	-0.277	0.141
4.800	-0.198	5.782E-2	-0.168	0.125
4.900	-0.206	6.720E-2	-7.814E-2	8.596E-2
5.000	-0.213	7.502E-2	-6.251E-2	6.251E-2
5.100	-0.219	7.970E-2	-2.344E-2	1.563E-2
5.200	-0.218	7.814E-2	3.126E-2	-3.126E-2
5.300	-0.213	7.345E-2	8.596E-2	-7.814E-2
5.400	-0.201	6.251E-2	0.148	-0.109
5.500	-0.183	5.157E-2	0.234	-0.137
5.600	-0.154	3.516E-2	0.297	-0.145
5.700	-0.123	2.266E-2	0.344	-0.109
5.800	-8.517E-2	1.328E-2	0.379	-7.423E-2
5.900	-4.767E-2	7.814E-3	0.399	-5.079E-2
6.000	-5.470E-3	3.126E-3	0.426	-1.563E-2
6.100	3.751E-2	4.688E-3	0.426	4.688E-2
6.200	7.970E-2	1.250E-2	0.399	9.768E-2
6.300	0.117	2.422E-2	0.332	0.102
6.400	0.146	3.282E-2	0.289	0.102
6.500	0.175	4.454E-2	0.254	0.137
6.600	0.197	6.017E-2	0.172	0.121
6.700	0.209	6.876E-2	0.102	6.642E-2
6.800	0.217	7.345E-2	5.079E-2	3.126E-2
6.900	0.220	7.502E-2	-1.563E-2	-1.563E-2
7.000	0.214	7.033E-2	-7.814E-2	-7.423E-2
7.100	0.204	6.017E-2	-0.129	-0.109
7.200	0.188	4.845E-2	-0.223	-0.133
7.300	0.159	3.360E-2	-0.281	-0.125
7.400	0.132	2.344E-2	-0.324	-0.113
7.500	9.455E-2	1.094E-2	-0.379	-0.105
7.600	5.626E-2	2.344E-3	-0.406	-6.251E-2
7.700	1.328E-2	-1.563E-3	-0.438	0.000
7.800	-3.126E-2	2.344E-3	-0.426	3.907E-2
7.900	-7.189E-2	6.251E-3	-0.402	8.205E-2
8.000	-0.112	1.875E-2	-0.348	0.133
8.100	-0.141	3.282E-2	-0.281	0.145
8.200	-0.168	4.767E-2	-0.246	0.121
8.300	-0.191	5.704E-2	-0.176	0.102
8.400	-0.203	6.798E-2	-0.109	6.642E-2
8.500	-0.213	7.033E-2	-5.079E-2	3.126E-2
8.600	-0.213	7.423E-2	3.907E-3	1.172E-2
8.700	-0.212	7.267E-2	4.688E-2	-3.907E-2
8.800	-0.204	6.642E-2	0.129	-8.596E-2
8.900	-0.186	5.548E-2	0.199	-0.121
9.000	-0.164	4.220E-2	0.242	-0.133
9.100	-0.138	2.891E-2	0.297	-0.141
9.200	-0.105	1.407E-2	0.387	-0.125
9.300	-6.017E-2	3.907E-3	0.402	-7.814E-2
9.400	-2.422E-2	-1.563E-3	0.395	-4.298E-2
9.500	1.875E-2	-4.688E-3	0.438	1.563E-2
