#t	x	y	vx	vy
0.000	0.349	0.288	0.000	0.000
0.100	0.345	0.280	-3.938E-2	-0.146
0.200	0.341	0.259	-5.063E-2	-0.236
0.300	0.335	0.233	-7.876E-2	-0.304
0.400	0.325	0.198	-0.186	-0.444
0.500	0.298	0.144	-0.354	-0.501
0.600	0.254	9.784E-2	-0.495	-0.439
0.700	0.199	5.621E-2	-0.613	-0.394
0.800	0.131	1.908E-2	-0.737	-0.287
0.900	5.145E-2	-1.178E-3	-0.838	-0.113
1.000	-3.631E-2	-3.428E-3	-0.821	9.002E-2
1.100	-0.113	1.683E-2	-0.748	0.270
1.200	-0.186	5.058E-2	-0.641	0.388
1.300	-0.241	9.446E-2	-0.484	0.473
1.400	-0.283	0.145	-0.332	0.473
1.500	-0.307	0.189	-0.214	0.411
1.600	-0.325	0.227	-0.151	0.349
1.700	-0.338	0.259	-8.133E-2	0.246
1.800	-0.342	0.276	-1.996E-2	9.639E-2
1.900	-0.342	0.278	7.956E-3	-1.591E-2
2.000	-0.340	0.273	2.387E-2	-8.354E-2
2.100	-0.337	0.261	6.763E-2	-0.195
2.200	-0.327	0.234	8.752E-2	-0.251
2.300	-0.319	0.211	0.123	-0.310
2.400	-0.302	0.172	0.243	-0.422
2.500	-0.271	0.127	0.378	-0.457
2.600	-0.226	8.067E-2	0.521	-0.438
2.700	-0.167	3.930E-2	0.652	-0.338
2.800	-9.591E-2	1.304E-2	0.760	-0.203
2.900	-1.475E-2	-1.281E-3	0.804	-4.774E-2
3.000	6.481E-2	3.493E-3	0.796	0.167
3.100	0.144	3.214E-2	0.692	0.326
3.200	0.203	6.873E-2	0.585	0.418
3.300	0.261	0.116	0.489	0.473
3.400	0.301	0.163	0.290	0.430
3.500	0.319	0.202	0.191	0.354
3.600	0.339	0.234	0.111	0.247
3.700	0.342	0.251	6.763E-2	0.183
3.800	0.353	0.271	3.183E-2	8.354E-2
3.900	0.348	0.268	-3.183E-2	-4.774E-2
4.000	0.346	0.261	-3.580E-2	-0.147
4.100	0.341	0.238	-9.548E-2	-0.286
4.200	0.327	0.204	-0.183	-0.378
4.300	0.304	0.163	-0.271	-0.418
4.400	0.273	0.120	-0.378	-0.450
4.500	0.229	7.271E-2	-0.525	-0.414
4.600	0.168	3.771E-2	-0.664	-0.314
4.700	9.584E-2	9.858E-3	-0.760	-0.191
4.800	1.628E-2	-4.856E-4	-0.792	-3.183E-2
4.900	-6.249E-2	3.493E-3	-0.788	0.135
5.000	-0.141	2.657E-2	-0.720	0.306
5.100	-0.206	6.476E-2	-0.553	0.422
5.200	-0.252	0.111	-0.414	0.469
5.300	-0.289	0.159	-0.271	0.430
5.400	-0.306	0.197	-0.183	0.362
5.500	-0.326	0.231	-0.131	0.274
5.600	-0.332	0.252	-4.376E-2	0.147
5.700	-0.335	0.260	-2.785E-2	5.172E-2
5.800	-0.338	0.262	0.000	-4.774E-2
5.900	-0.335	0.251	4.774E-2	-0.167
6.000	-0.328	0.229	0.107	-0.259
6.100	-0.313	0.199	0.183	-0.350
6.200	-0.292	0.159	0.251	-0.398
6.300	-0.263	0.120	0.386	-0.457
6.400	-0.214	6.714E-2	0.529	-0.430
6.500	-0.157	3.373E-2	0.633	-0.286
6.600	-8.795E-2	9.858E-3	0.772	-0.179
6.700	-2.816E-3	-2.077E-3	0.812	-3.580E-2
6.800	7.436E-2	2.697E-3	0.772	0.143
6.900	0.152	2.657E-2	0.708	0.290
7.000	0.216	6.078E-2	0.557	0.406
7.100	0.263	0.108	0.426	0.465
7.200	0.301	0.154	0.306	0.438
7.300	0.324	0.195	0.187	0.358
7.400	0.339	0.225	0.103	0.247
7.500	0.345	0.245	5.172E-2	0.147
7.600	0.349	0.255	2.785E-2	4.376E-2
7.700	0.350	0.253	-1.989E-2	-5.569E-2
7.800	0.345	0.244	-7.559E-2	-0.199
7.900	0.335	0.214	-0.107	-0.310
8.000	0.323	0.182	-0.203	-0.358
8.100	0.295	0.142	-0.346	-0.418
8.200	0.254	9.817E-2	-0.461	-0.414
8.300	0.202	5.919E-2	-0.565	-0.342
8.400	0.141	2.975E-2	-0.672	-0.271
8.500	6.800E-2	5.084E-3	-0.772	-0.167
8.600	-1.316E-2	-3.668E-3	-0.804	1.591E-2
8.700	-9.272E-2	8.266E-3	-0.736	0.207
8.800	-0.160	3.771E-2	-0.613	0.358
8.900	-0.215	7.987E-2	-0.505	0.418
9.000	-0.261	0.121	-0.390	0.406
9.100	-0.293	0.161	-0.251	0.374
9.200	-0.312	0.196	-0.155	0.334
9.300	-0.324	0.228	-8.354E-2	0.227
9.400	-0.328	0.241	-4.376E-2	0.123
9.500	-0.333	0.253	-7.956E-3	1.193E-2
9.600	-0.330	0.244	4.774E-2	-0.103
9.700	-0.323	0.232	6.925E-2	-0.185
9.800	-0.316	0.207	0.136	-0.286
9.900	-0.296	0.175	0.217	-0.366
10.000	-0.273	0.134	0.295	-0.411
10.100	-0.237	9.249E-2	0.450	-0.394
10.200	-0.183	5.478E-2	0.605	-0.366
10.300	-0.116	1.933E-2	0.656	-0.259
10.400	-5.150E-2	3.016E-3	0.751	-0.110
10.500	3.403E-2	-2.611E-3	0.791	5.346E-2
10.600	0.107	1.371E-2	0.706	0.217
10.700	0.175	4.072E-2	0.630	0.352
10.800	0.233	8.404E-2	0.495	0.422
10.900	0.274	0.125	0.383	0.422
11.000	0.309	0.168	0.268	0.380
11.100	0.328	0.201	0.154	0.287
11.200	0.340	0.226	7.442E-2	0.195
11.300	0.343	0.240	2.481E-2	7.088E-2
11.400	0.345	0.240	-2.481E-2	-2.481E-2
11.500	0.338	0.235	-7.088E-2	-0.120
11.600	0.331	0.216	-9.214E-2	-0.230
11.700	0.319	0.189	-0.159	-0.301
11.800	0.299	0.156	-0.170	-0.276
11.900	0.285	0.134	-0.252	-0.308
12.000	0.249	9.406E-2	-0.457	-0.411
12.100	0.194	5.153E-2	-0.599	-0.361
12.200	0.129	2.176E-2	-0.659	-0.230
12.300	6.213E-2	5.460E-3	-0.723	-0.124
12.400	-1.584E-2	-3.046E-3	-0.776	2.835E-2
12.500	-9.310E-2	1.113E-2	-0.705	0.191
12.600	-0.157	3.523E-2	-0.602	0.301
12.700	-0.214	7.138E-2	-0.517	0.408
12.800	-0.260	0.117	-0.372	0.418
