#t	x	y	vx	vy
0.000	6.301E-2	6.482E-3	0.000	0.000
0.100	6.269E-2	6.482E-3	-9.522E-3	-1.587E-3
0.200	6.110E-2	6.164E-3	-3.174E-2	-7.935E-3
0.300	5.634E-2	4.895E-3	-6.031E-2	-1.111E-2
0.400	4.904E-2	3.942E-3	-8.094E-2	-1.270E-2
0.500	4.015E-2	2.355E-3	-0.111	-2.063E-2
0.600	2.682E-2	-1.838E-4	-0.113	-1.587E-2
0.700	1.762E-2	-8.185E-4	-0.108	-4.761E-3
0.800	5.240E-3	-1.136E-3	-9.681E-2	-1.587E-3
0.900	-1.743E-3	-1.136E-3	-8.887E-2	6.348E-3
1.000	-1.253E-2	1.336E-4	-0.108	4.761E-3
1.100	-2.333E-2	-1.838E-4	-0.108	3.174E-3
1.200	-3.412E-2	7.684E-4	-9.839E-2	1.111E-2
1.300	-4.300E-2	2.038E-3	-7.300E-2	1.904E-2
1.400	-4.872E-2	4.577E-3	-6.507E-2	1.270E-2
1.500	-5.602E-2	4.577E-3	-4.761E-2	0.000
1.600	-5.824E-2	4.577E-3	-2.222E-2	1.587E-3
1.700	-6.046E-2	4.895E-3	-1.111E-2	1.587E-3
1.800	-6.046E-2	4.895E-3	1.111E-2	-1.587E-3
1.900	-5.824E-2	4.577E-3	3.809E-2	-6.348E-3
2.000	-5.284E-2	3.625E-3	7.300E-2	-1.746E-2
2.100	-4.364E-2	1.086E-3	8.728E-2	-1.904E-2
2.200	-3.539E-2	-1.838E-4	9.205E-2	-6.348E-3
2.300	-2.523E-2	-1.838E-4	9.998E-2	-6.348E-3
2.400	-1.539E-2	-1.453E-3	0.103	-9.522E-3
2.500	-4.599E-3	-2.088E-3	0.117	0.000
2.600	8.096E-3	-1.453E-3	0.125	1.111E-2
2.700	2.047E-2	1.336E-4	0.121	7.935E-3
2.800	3.222E-2	1.336E-4	9.522E-2	3.174E-3
2.900	3.952E-2	7.684E-4	7.935E-2	1.270E-2
3.000	4.809E-2	2.673E-3	8.411E-2	1.746E-2
3.100	5.634E-2	4.260E-3	5.713E-2	9.522E-3
3.200	5.951E-2	4.577E-3	2.698E-2	7.935E-3
3.300	6.174E-2	5.847E-3	1.746E-2	1.270E-2
3.400	6.301E-2	7.116E-3	4.761E-3	3.174E-3
3.500	6.269E-2	6.482E-3	-2.222E-2	-1.111E-2
3.600	5.856E-2	4.895E-3	-5.713E-2	-1.270E-2
3.700	5.126E-2	3.942E-3	-6.507E-2	-9.522E-3
3.800	4.555E-2	2.990E-3	-6.824E-2	-4.761E-3
3.900	3.761E-2	2.990E-3	-0.106	-1.587E-3
4.000	2.428E-2	2.673E-3	-0.113	-4.761E-3
4.100	1.508E-2	2.038E-3	-0.105	-7.935E-3
4.200	3.335E-3	1.086E-3	-0.121	-4.761E-3
4.300	-9.043E-3	1.086E-3	-0.124	4.761E-3
4.400	-2.142E-2	2.038E-3	-0.117	6.348E-3
4.500	-3.253E-2	2.355E-3	-0.105	4.761E-3
4.600	-4.237E-2	2.990E-3	-8.252E-2	4.761E-3
4.700	-4.904E-2	3.308E-3	-6.031E-2	4.761E-3
4.800	-5.443E-2	3.942E-3	-4.602E-2	4.761E-3
