#t	x	y	vx	vy
0.000	0.347	0.355	0.000	0.000
0.100	0.347	0.348	0.000	-8.478E-2
0.200	0.347	0.338	-9.974E-3	-0.165
0.300	0.345	0.315	-1.496E-2	-0.309
0.400	0.344	0.276	-8.478E-2	-0.449
0.500	0.328	0.225	-0.234	-0.524
0.600	0.297	0.172	-0.349	-0.564
0.700	0.258	0.113	-0.489	-0.534
0.800	0.199	6.483E-2	-0.668	-0.439
0.900	0.125	2.493E-2	-0.788	-0.314
1.000	4.189E-2	1.995E-3	-0.878	-0.110
1.100	-5.087E-2	2.992E-3	-0.948	0.145
1.200	-0.148	3.092E-2	-0.838	0.344
1.300	-0.218	7.181E-2	-0.613	0.479
1.400	-0.270	0.127	-0.479	0.583
1.500	-0.314	0.189	-0.319	0.564
1.600	-0.334	0.239	-0.170	0.464
1.700	-0.348	0.281	-8.478E-2	0.369
1.800	-0.351	0.313	-2.493E-2	0.259
1.900	-0.353	0.333	0.000	0.135
2.000	-0.351	0.340	2.992E-2	1.496E-2
2.100	-0.347	0.336	3.491E-2	-0.115
2.200	-0.344	0.317	4.488E-2	-0.194
2.300	-0.338	0.297	4.987E-2	-0.279
2.400	-0.334	0.261	5.486E-2	-0.424
2.500	-0.327	0.212	0.180	-0.524
2.600	-0.298	0.157	0.389	-0.554
2.700	-0.249	0.102	0.554	-0.489
2.800	-0.188	5.885E-2	0.663	-0.399
2.900	-0.117	2.194E-2	0.803	-0.284
3.000	-2.693E-2	1.995E-3	0.883	-6.982E-2
3.100	5.984E-2	7.979E-3	0.843	0.150
3.200	0.142	3.192E-2	0.783	0.359
3.300	0.216	7.979E-2	0.648	0.474
3.400	0.271	0.127	0.454	0.519
3.500	0.307	0.184	0.319	0.539
3.600	0.335	0.234	0.194	0.479
3.700	0.346	0.279	7.979E-2	0.349
3.800	0.351	0.304	4.987E-2	0.199
3.900	0.356	0.319	2.992E-2	8.976E-2
4.000	0.357	0.322	-9.974E-3	-9.974E-3
