#t	x	y	vx	vy
0.000	3.314E-2	1.079E-3	0	0
0.100	3.090E-2	8.557E-4	-2.347E-2	-5.587E-3
0.200	2.844E-2	-3.828E-5	-2.682E-2	-2.235E-3
0.300	2.554E-2	4.087E-4	-4.023E-2	-1.117E-3
0.400	2.040E-2	-2.618E-4	-5.476E-2	-4.470E-3
0.500	1.459E-2	-4.853E-4	-6.370E-2	2.235E-3
0.600	7.658E-3	1.852E-4	-6.370E-2	3.352E-3
0.700	1.847E-3	1.852E-4	-6.705E-2	1.117E-3
0.800	-5.752E-3	4.087E-4	-6.705E-2	2.235E-3
0.900	-1.156E-2	6.322E-4	-5.364E-2	1.117E-3
1.000	-1.648E-2	6.322E-4	-4.358E-2	1.117E-3
1.100	-2.028E-2	8.557E-4	-4.023E-2	2.235E-3
1.200	-2.453E-2	1.079E-3	-4.023E-2	4.470E-3
1.300	-2.832E-2	1.750E-3	-3.241E-2	3.352E-3
1.400	-3.101E-2	1.750E-3	-1.564E-2	0.000
1.500	-3.145E-2	1.750E-3	-2.235E-3	0.000
1.600	-3.145E-2	1.750E-3	3.352E-3	0.000
1.700	-3.078E-2	1.750E-3	1.341E-2	-2.235E-3
1.800	-2.877E-2	1.303E-3	2.905E-2	-5.587E-3
1.900	-2.497E-2	6.322E-4	3.352E-2	-8.940E-3
2.000	-2.207E-2	-4.853E-4	4.693E-2	-1.229E-2
2.100	-1.559E-2	-1.826E-3	5.476E-2	-7.822E-3
2.200	-1.112E-2	-2.050E-3	4.470E-2	-2.235E-3
2.300	-6.646E-3	-2.273E-3	5.811E-2	-3.352E-3
2.400	5.062E-4	-2.720E-3	6.481E-2	0.000
2.500	6.317E-3	-2.273E-3	6.593E-2	5.587E-3
2.600	1.369E-2	-1.603E-3	5.364E-2	7.822E-3
2.700	1.704E-2	-7.088E-4	5.364E-2	8.940E-3
2.800	2.442E-2	1.852E-4	5.252E-2	8.940E-3
2.900	2.755E-2	1.079E-3	3.241E-2	4.470E-3
3.000	3.090E-2	1.079E-3	2.905E-2	0.000
