#initial-angle1(-30.7)	initial-angle2(0)
#t	x1	y1	x2	y2	vx1	vy1	vx2	vy2
21.5	-2.75E-02	1.33E-01	-1.14E-01	-1.66E-01	-1.61E-01	2.21E-02	-2.08E-01	3.93E-02
21.6	-4.31E-02	1.36E-01	-1.32E-01	-1.63E-01	-1.44E-01	2.76E-02	-1.81E-01	4.21E-02
21.7	-5.62E-02	1.39E-01	-1.50E-01	-1.57E-01	-1.25E-01	3.45E-02	-1.57E-01	5.73E-02
21.8	-6.81E-02	1.43E-01	-1.63E-01	-1.51E-01	-1.05E-01	3.24E-02	-1.08E-01	4.35E-02
21.9	-7.72E-02	1.45E-01	-1.71E-01	-1.49E-01	-8.77E-02	2.76E-02	-8.01E-02	3.04E-02
22	-8.56E-02	1.48E-01	-1.79E-01	-1.45E-01	-6.83E-02	2.55E-02	-6.70E-02	2.42E-02
22.1	-9.08E-02	1.51E-01	-1.85E-01	-1.44E-01	-2.97E-02	1.31E-02	-4.14E-02	9.66E-03
22.2	-9.15E-02	1.51E-01	-1.87E-01	-1.43E-01	6.90E-04	-1.38E-03	-1.24E-02	1.38E-03
22.3	-9.07E-02	1.50E-01	-1.87E-01	-1.43E-01	3.38E-02	-1.86E-02	2.07E-02	-1.59E-02
22.4	-8.48E-02	1.47E-01	-1.83E-01	-1.47E-01	6.76E-02	-2.76E-02	6.35E-02	-3.04E-02
22.5	-7.72E-02	1.45E-01	-1.74E-01	-1.49E-01	8.21E-02	-2.55E-02	1.04E-01	-2.62E-02
22.6	-6.83E-02	1.42E-01	-1.62E-01	-1.52E-01	1.01E-01	-2.62E-02	1.40E-01	-2.97E-02
22.7	-5.69E-02	1.40E-01	-1.46E-01	-1.55E-01	1.26E-01	-2.90E-02	0.175	-3.31E-02
22.8	-4.31E-02	1.36E-01	-1.27E-01	-1.58E-01	1.45E-01	-3.18E-02	0.211	-3.66E-02
22.9	-2.79E-02	1.33E-01	-1.04E-01	-1.63E-01	1.48E-01	-1.73E-02	0.243	-4.97E-02
23	-1.34E-02	1.33E-01	-7.87E-02	-1.68E-01	1.39E-01	-1.04E-02	0.267	-3.93E-02
23.1	-1.38E-04	1.31E-01	-5.09E-02	-1.71E-01	1.21E-01	-4.83E-03	0.292	-3.11E-02
23.2	1.09E-02	1.32E-01	-2.03E-02	-1.75E-01	1.17E-01	2.07E-03	0.317	-3.52E-02
23.3	2.33E-02	1.32E-01	1.24E-02	-1.78E-01	1.15E-01	4.14E-03	0.331	-2.42E-02
23.4	3.38E-02	1.33E-01	4.58E-02	-1.79E-01	1.00E-01	1.10E-02	0.33	-3.45E-03
23.5	4.33E-02	1.34E-01	7.84E-02	-1.78E-01	7.94E-02	1.17E-02	3.26E-01	2.69E-02
23.6	4.97E-02	1.35E-01	1.11E-01	-1.74E-01	5.59E-02	8.28E-03	3.13E-01	5.59E-02
23.7	5.45E-02	1.35E-01	1.41E-01	-1.67E-01	4.28E-02	1.10E-02	2.89E-01	8.42E-02
23.8	5.83E-02	1.37E-01	1.69E-01	-1.57E-01	2.42E-02	9.66E-03	2.40E-01	1.02E-01
23.9	5.94E-02	1.37E-01	1.89E-01	-1.47E-01	1.73E-02	2.76E-03	1.76E-01	9.94E-02
24	6.17E-02	1.38E-01	2.04E-01	-1.37E-01	3.11E-02	2.76E-03	1.32E-01	8.70E-02
24.1	6.56E-02	1.38E-01	2.15E-01	-1.29E-01	2.07E-02	2.76E-03	8.90E-02	6.70E-02
24.2	6.58E-02	1.38E-01	2.22E-01	-1.24E-01	4.14E-03	3.45E-03	4.49E-02	4.21E-02
24.3	6.64E-02	0.139	2.24E-01	-1.21E-01	1.38E-03	2.07E-03	4.83E-03	1.38E-02
24.4	6.61E-02	1.39E-01	2.23E-01	-1.21E-01	-1.38E-02	-2.07E-03	-4.28E-02	-1.79E-02
24.5	6.36E-02	1.38E-01	2.16E-01	-1.25E-01	-2.28E-02	-4.83E-03	-9.18E-02	-5.11E-02
24.6	6.16E-02	1.38E-01	2.05E-01	-1.31E-01	-1.79E-02	-3.45E-03	-1.30E-01	-7.80E-02
24.7	6.01E-02	0.137	1.90E-01	-1.40E-01	-2.07E-02	-4.14E-03	-1.86E-01	-9.87E-02
24.8	5.74E-02	1.37E-01	1.67E-01	-1.51E-01	-3.18E-02	-6.21E-03	-2.36E-01	-9.80E-02
24.9	5.37E-02	1.36E-01	1.43E-01	-1.60E-01	-3.66E-02	-4.83E-03	-2.73E-01	-8.56E-02
25	5.01E-02	1.36E-01	1.13E-01	-1.68E-01	-2.83E-02	-2.07E-03	-3.04E-01	-7.04E-02
25.1	4.80E-02	1.36E-01	8.19E-02	-1.74E-01	-3.59E-02	-7.59E-03	-3.28E-01	-4.28E-02
25.2	4.29E-02	1.34E-01	4.72E-02	-1.77E-01	-5.80E-02	-1.24E-02	-0.34	-1.38E-02
25.3	3.64E-02	1.33E-01	1.39E-02	-1.77E-01	-6.90E-02	-7.59E-03	-0.324	1.52E-02
25.4	2.91E-02	1.33E-01	-1.77E-02	-1.74E-01	-8.14E-02	-2.76E-03	-0.314	3.04E-02
25.5	2.02E-02	1.33E-01	-4.89E-02	-1.70E-01	-1.06E-01	-3.45E-03	-0.304	4.56E-02
25.6	7.87E-03	0.132	-7.85E-02	-1.65E-01	-1.06E-01	-6.90E-04	-2.78E-01	4.56E-02
25.7	-9.66E-04	1.33E-01	-1.04E-01	-1.61E-01	-1.05E-01	3.45E-03	-2.49E-01	3.87E-02
25.8	-1.31E-02	1.33E-01	-1.28E-01	-1.57E-01	-1.24E-01	6.21E-03	-2.15E-01	3.66E-02
25.9	-2.58E-02	1.34E-01	-1.48E-01	-1.54E-01	-1.35E-01	1.73E-02	-1.83E-01	2.83E-02
26	-4.02E-02	1.36E-01	-1.65E-01	-1.51E-01	-1.34E-01	2.90E-02	-1.46E-01	2.00E-02
26.1	-5.26E-02	0.14	-1.77E-01	-1.50E-01	-1.03E-01	2.35E-02	-9.87E-02	1.38E-02
26.2	-6.07E-02	0.141	-1.85E-01	-1.49E-01	-8.63E-02	2.07E-02	-5.66E-02	6.90E-03
26.3	-6.99E-02	1.44E-01	-1.88E-01	-1.49E-01	-8.56E-02	2.83E-02	-1.79E-02	-6.90E-04
26.4	-7.79E-02	0.147	-1.88E-01	-1.49E-01	-7.59E-02	2.42E-02	6.90E-04	-1.38E-03
26.5	-8.50E-02	1.49E-01	-1.88E-01	-1.49E-01	-3.93E-02	7.59E-03	3.87E-02	-1.24E-02
26.6	-8.57E-02	1.48E-01	-1.81E-01	-1.51E-01	6.90E-04	-4.14E-03	8.35E-02	-2.76E-02
26.7	-8.49E-02	0.148	-1.71E-01	-1.54E-01	1.24E-02	-5.52E-03	9.73E-02	-2.83E-02
26.8	-8.32E-02	0.147	-1.61E-01	-1.57E-01	4.35E-02	-1.66E-02	1.44E-01	-4.14E-02
26.9	-7.62E-02	1.45E-01	-1.42E-01	-1.63E-01	7.66E-02	-2.49E-02	1.75E-01	-4.69E-02
27	-6.79E-02	0.142	-1.26E-01	-1.66E-01	9.80E-02	-2.90E-02	1.79E-01	-4.07E-02
27.1	-5.66E-02	0.139	-1.07E-01	-1.71E-01	1.26E-01	-3.04E-02	0.208	-3.80E-02
27.2	-4.27E-02	0.136	-8.45E-02	-1.74E-01	1.39E-01	-2.42E-02	0.167	-2.90E-02
27.3	-2.87E-02	0.134	-7.32E-02	-1.77E-01	1.08E-01	-1.10E-02	0.179	-1.38E-02
27.4	-2.10E-02	0.134	-4.87E-02	-1.77E-01	1.15E-01	-1.04E-02	0.26	1.38E-03
27.5	-5.66E-03	0.132	-2.11E-02	-1.76E-01	1.44E-01	-1.10E-02	0.271	1.38E-03
27.6	7.87E-03	0.132	5.52E-03	-1.76E-01	1.55E-01	6.21E-03	0.271	1.38E-03
27.7	2.54E-02	0.133	3.31E-02	-1.76E-01	1.64E-01	1.10E-02	0.282	1.38E-02
27.8	4.07E-02	0.134	6.18E-02	-1.74E-01	1.35E-01	1.59E-02	2.80E-01	2.76E-02
27.9	5.23E-02	0.136	8.92E-02	-1.71E-01	1.09E-01	1.93E-02	2.72E-01	2.83E-02
28	6.25E-02	1.38E-01	1.16E-01	-1.68E-01	9.66E-02	1.66E-02	2.62E-01	3.38E-02
28.1	7.16E-02	1.40E-01	1.41E-01	-1.64E-01	6.97E-02	1.93E-02	2.49E-01	5.18E-02
28.2	7.65E-02	0.141	1.66E-01	-1.58E-01	3.11E-02	1.24E-02	0.209	6.07E-02
28.3	7.79E-02	0.142	1.83E-01	-1.52E-01	1.38E-02	3.45E-03	1.62E-01	5.94E-02
28.4	7.92E-02	1.42E-01	1.98E-01	-1.46E-01	1.10E-02	1.38E-03	1.30E-01	6.49E-02
28.5	8.01E-02	0.142	2.09E-01	-1.39E-01	-8.28E-03	-2.07E-03	8.01E-02	5.73E-02
28.6	7.76E-02	0.142	2.14E-01	-1.34E-01	-2.49E-02	-3.45E-03	2.76E-02	3.80E-02
28.7	7.51E-02	0.142	2.15E-01	-1.31E-01	-4.21E-02	-8.28E-03	-6.90E-03	1.45E-02
28.8	6.92E-02	0.14	2.13E-01	-1.31E-01	-4.62E-02	-1.17E-02	-5.45E-02	-4.83E-03
28.9	6.58E-02	0.139	2.04E-01	-1.32E-01	-5.04E-02	-1.10E-02	-0.105	-2.83E-02
29	5.91E-02	0.138	1.92E-01	-1.37E-01	-6.28E-02	-1.45E-02	-0.136	-5.18E-02
29.1	5.33E-02	0.136	1.77E-01	-1.42E-01	-5.52E-02	-1.52E-02	-0.179	-7.18E-02
29.2	4.80E-02	1.35E-01	1.56E-01	-1.51E-01	-7.11E-02	-1.59E-02	-0.239	-1.01E-01
29.3	3.91E-02	0.133	1.29E-01	-1.63E-01	-7.73E-02	-8.97E-03	-0.274	-9.87E-02
29.4	3.26E-02	0.133	1.01E-01	-1.71E-01	-5.73E-02	0.00E+00	-0.295	-7.32E-02
29.5	2.76E-02	0.133	6.99E-02	-1.77E-01	-5.52E-02	-5.52E-03	-0.33	-5.18E-02
29.6	2.15E-02	0.132	3.55E-02	-1.81E-01	-5.52E-02	-7.59E-03	-0.342	-2.42E-02
29.7	1.66E-02	0.132	1.38E-03	-1.82E-01	-6.42E-02	-2.76E-03	-0.347	1.52E-02
29.8	8.70E-03	0.131	-3.40E-02	-1.78E-01	-5.73E-02	-1.38E-03	-0.333	5.11E-02
29.9	5.11E-03	0.131	-6.52E-02	-1.72E-01	-5.73E-02	-6.90E-04	-3.04E-01	6.83E-02
30	-2.76E-03	0.131	-9.47E-02	-1.65E-01	-7.80E-02	0.00E+00	-2.88E-01	7.87E-02
30.1	-1.05E-02	0.131	-1.23E-01	-1.56E-01	-8.35E-02	6.21E-03	-2.48E-01	8.08E-02
30.2	-1.95E-02	0.133	-1.44E-01	-1.49E-01	-8.01E-02	9.66E-03	-2.00E-01	6.35E-02
30.3	-2.65E-02	1.33E-01	-1.63E-01	-1.44E-01	-8.21E-02	8.97E-03	-1.58E-01	4.28E-02
30.4	-3.59E-02	1.34E-01	-1.76E-01	-1.40E-01	-9.94E-02	1.86E-02	-1.20E-01	3.04E-02
30.5	-4.64E-02	1.37E-01	-1.87E-01	-1.37E-01	-8.21E-02	1.59E-02	-8.63E-02	1.04E-02
30.6	-5.23E-02	1.37E-01	-1.93E-01	-1.38E-01	-6.97E-02	1.38E-02	-4.49E-02	-4.83E-03
30.7	-6.03E-02	0.14	-1.96E-01	-1.38E-01	-7.04E-02	1.86E-02	-1.38E-03	-2.35E-02
30.8	-6.64E-02	0.141	-1.93E-01	-1.43E-01	-5.11E-02	1.45E-02	3.87E-02	-3.59E-02
30.9	-7.05E-02	0.143	-1.88E-01	-1.46E-01	-3.87E-02	1.04E-02	8.83E-02	-3.66E-02
31	-7.41E-02	0.143	-1.76E-01	-1.50E-01	-2.14E-02	2.76E-03	0.116	-4.21E-02
31.1	-7.48E-02	0.143	-1.65E-01	-1.54E-01	1.38E-03	0.00E+00	0.153	-4.83E-02
31.2	-7.39E-02	0.143	-1.45E-01	-1.60E-01	2.49E-02	-4.14E-03	0.204	-5.04E-02
31.3	-6.99E-02	0.142	-1.24E-01	-1.64E-01	5.25E-02	-1.45E-02	0.209	-4.35E-02
31.4	-6.34E-02	1.40E-01	-1.03E-01	-1.68E-01	7.87E-02	-2.07E-02	0.224	-4.35E-02
31.5	-5.41E-02	0.138	-7.92E-02	-1.73E-01	1.02E-01	-2.28E-02	0.246	-3.87E-02
31.6	-4.29E-02	0.136	-5.41E-02	-1.76E-01	1.19E-01	-2.14E-02	0.253	-3.11E-02
31.7	-3.04E-02	0.134	-2.87E-02	-1.79E-01	1.33E-01	-1.52E-02	0.262	-2.97E-02
31.8	-1.64E-02	0.133	-1.79E-03	-1.82E-01	1.54E-01	-1.52E-02	0.264	-1.17E-02
31.9	4.14E-04	0.131	2.40E-02	-1.81E-01	1.59E-01	-1.52E-02	0.256	1.73E-02
32	1.55E-02	0.13	4.94E-02	-1.78E-01	1.53E-01	8.28E-03	0.252	1.93E-02
32.1	3.09E-02	0.133	7.44E-02	-1.78E-01	1.58E-01	2.21E-02	2.44E-01	2.49E-02
32.2	4.71E-02	0.134	9.83E-02	-1.74E-01	1.30E-01	1.93E-02	2.28E-01	3.04E-02
32.3	5.69E-02	0.137	1.20E-01	-1.71E-01	1.08E-01	2.83E-02	2.17E-01	4.21E-02
32.4	6.87E-02	0.14	1.42E-01	-1.65E-01	1.08E-01	3.04E-02	1.97E-01	5.25E-02
32.5	7.84E-02	0.143	1.59E-01	-1.61E-01	8.08E-02	1.93E-02	1.73E-01	4.69E-02
32.6	8.49E-02	1.44E-01	1.76E-01	-1.56E-01	5.45E-02	1.04E-02	1.44E-01	4.28E-02
32.7	8.93E-02	1.45E-01	1.88E-01	-1.52E-01	2.76E-02	6.21E-03	9.87E-02	2.76E-02
32.8	9.04E-02	1.45E-01	1.96E-01	-1.50E-01	1.38E-03	-6.90E-04	6.35E-02	2.42E-02
32.9	8.96E-02	1.45E-01	2.01E-01	-1.48E-01	-1.59E-02	-4.83E-03	3.45E-02	2.49E-02
33	8.72E-02	0.144	2.03E-01	-1.45E-01	-3.52E-02	-1.17E-02	6.90E-04	1.52E-02
33.1	8.26E-02	0.142	2.01E-01	-1.45E-01	-5.73E-02	-1.66E-02	-5.04E-02	2.76E-03
33.2	7.58E-02	0.141	1.93E-01	-1.45E-01	-7.66E-02	-2.07E-02	-0.102	-8.97E-03
33.3	6.72E-02	0.138	1.80E-01	-1.46E-01	-9.53E-02	-2.55E-02	-0.136	-2.76E-02
33.4	5.67E-02	0.136	1.66E-01	-1.50E-01	-9.11E-02	-1.79E-02	-0.184	-4.69E-02
33.5	4.90E-02	0.134	1.44E-01	-1.56E-01	-9.32E-02	-1.38E-02	-0.222	-5.66E-02
33.6	3.81E-02	1.33E-01	1.21E-01	-1.62E-01	-9.94E-02	-8.97E-03	-0.235	-5.52E-02
33.7	2.91E-02	1.33E-01	9.66E-02	-1.67E-01	-9.73E-02	-8.28E-03	-0.276	-5.52E-02
33.8	1.86E-02	0.131	6.61E-02	-1.73E-01	-1.05E-01	-1.17E-02	-0.312	-5.59E-02
33.9	8.14E-03	0.13	3.42E-02	-1.78E-01	-8.63E-02	-6.21E-03	-0.318	-3.38E-02
34	1.38E-03	0.13	2.49E-03	-1.79E-01	-5.87E-02	-2.07E-03	-0.332	-5.52E-03
34.1	-3.59E-03	0.13	-3.22E-02	-1.79E-01	-6.21E-02	5.52E-03	-0.335	1.59E-02
34.2	-1.10E-02	0.131	-6.45E-02	-1.76E-01	-6.76E-02	1.10E-02	-3.06E-01	4.42E-02
34.3	-1.71E-02	0.132	-9.35E-02	-1.70E-01	-6.07E-02	1.04E-02	-2.82E-01	7.32E-02
34.4	-2.32E-02	0.133	-1.21E-01	-1.62E-01	-5.31E-02	1.10E-02	-2.62E-01	8.70E-02
34.5	-2.78E-02	0.134	-1.46E-01	-1.53E-01	-5.38E-02	7.59E-03	-2.20E-01	8.63E-02
34.6	-3.40E-02	0.135	-1.65E-01	-1.44E-01	-5.52E-02	2.76E-03	-1.68E-01	7.04E-02
34.7	-3.88E-02	0.135	-1.79E-01	-1.39E-01	-4.62E-02	4.14E-03	-1.19E-01	4.90E-02
34.8	-4.32E-02	1.35E-01	-1.89E-01	-1.34E-01	-4.14E-02	8.97E-03	-8.01E-02	3.11E-02
34.9	-4.71E-02	1.37E-01	-1.95E-01	-1.33E-01	-3.66E-02	7.59E-03	-4.42E-02	1.10E-02
35	-5.05E-02	1.37E-01	-1.98E-01	-1.32E-01	-3.59E-02	6.90E-03	-1.04E-02	-9.66E-03
35.1	-5.43E-02	1.38E-01	-1.98E-01	-1.34E-01	-3.18E-02	7.59E-03	2.49E-02	-4.14E-02
35.2	-5.69E-02	1.38E-01	-1.93E-01	-1.41E-01	-2.14E-02	4.14E-03	8.28E-02	-6.14E-02
35.3	-5.85E-02	0.139	-1.81E-01	-1.47E-01	-8.97E-03	2.07E-03	0.134	-6.42E-02
35.4	-5.87E-02	0.139	-1.66E-01	-1.53E-01	6.21E-03	0.00E+00	0.168	-6.49E-02
35.5	-5.73E-02	0.139	-1.47E-01	-1.60E-01	1.79E-02	-2.76E-03	0.204	-6.42E-02
35.6	-5.51E-02	0.138	-1.25E-01	-1.66E-01	2.49E-02	-3.45E-03	0.236	-6.01E-02
35.7	-5.23E-02	0.138	-1.00E-01	-1.72E-01	3.80E-02	-5.52E-03	0.265	-4.49E-02
35.8	-4.75E-02	0.137	-7.22E-02	-1.75E-01	6.28E-02	-1.17E-02	0.276	-2.83E-02
35.9	-3.98E-02	1.36E-01	-4.50E-02	-1.77E-01	9.32E-02	-2.07E-02	0.282	-1.79E-02
36	-2.89E-02	1.33E-01	-1.57E-02	-1.79E-01	1.01E-01	-1.79E-02	0.293	-3.45E-03
36.1	-1.96E-02	0.132	1.35E-02	-1.78E-01	1.15E-01	-8.97E-03	0.288	3.45E-03
36.2	-5.94E-03	0.131	4.18E-02	-1.78E-01	1.30E-01	-6.21E-03	0.264	9.66E-03
36.3	6.49E-03	0.131	6.63E-02	-1.76E-01	1.32E-01	-6.90E-04	0.238	2.49E-02
36.4	2.04E-02	0.131	8.95E-02	-1.73E-01	1.39E-01	8.97E-03	2.30E-01	2.76E-02
36.5	3.44E-02	0.133	1.12E-01	-1.71E-01	1.31E-01	1.45E-02	2.13E-01	3.18E-02
36.6	4.67E-02	0.134	1.32E-01	-1.67E-01	1.35E-01	2.14E-02	1.84E-01	3.93E-02
36.7	6.13E-02	0.137	1.49E-01	-1.63E-01	1.25E-01	2.90E-02	1.50E-01	3.45E-02
36.8	7.16E-02	0.14	1.62E-01	-1.60E-01	9.59E-02	2.49E-02	9.80E-02	2.69E-02
36.9	8.05E-02	0.142	1.69E-01	-1.57E-01	6.76E-02	1.52E-02	8.01E-02	2.62E-02
37	8.52E-02	0.143	1.78E-01	-1.55E-01	5.45E-02	1.66E-02	8.56E-02	2.76E-02
37.1	9.14E-02	1.45E-01	1.86E-01	-1.52E-01	4.00E-02	1.52E-02	5.04E-02	1.10E-02
37.2	9.32E-02	1.46E-01	1.88E-01	-1.52E-01	1.17E-02	2.76E-03	1.52E-02	-2.76E-03
37.3	9.37E-02	0.146	1.89E-01	-1.52E-01	-5.52E-03	-2.07E-03	-7.59E-03	-1.10E-02
37.4	9.21E-02	1.45E-01	1.87E-01	-1.55E-01	-3.18E-02	-1.24E-02	-4.83E-02	-2.07E-02
37.5	8.74E-02	0.143	1.79E-01	-1.57E-01	-5.66E-02	-1.93E-02	-8.14E-02	-2.14E-02
37.6	8.08E-02	0.142	1.70E-01	-1.59E-01	-7.04E-02	-1.93E-02	-0.112	-2.49E-02
37.7	7.33E-02	0.14	1.57E-01	-1.62E-01	-9.80E-02	-2.49E-02	-0.159	-2.97E-02
37.8	6.12E-02	0.137	1.38E-01	-1.65E-01	-1.17E-01	-2.83E-02	-0.191	-3.31E-02
37.9	4.98E-02	0.134	1.19E-01	-1.68E-01	-1.12E-01	-2.14E-02	-0.217	-3.66E-02
38	3.88E-02	0.132	9.50E-02	-1.72E-01	-1.17E-01	-9.66E-03	-0.242	-3.73E-02
38.1	2.65E-02	0.132	7.01E-02	-1.76E-01	-1.34E-01	-1.10E-02	-2.64E-01	-2.83E-02
38.2	1.20E-02	0.13	4.22E-02	-1.78E-01	-1.15E-01	-8.28E-03	-0.288	-1.86E-02
38.3	3.45E-03	0.13	1.26E-02	-1.79E-01	-9.11E-02	0.00E+00	-0.301	-7.59E-03
38.4	-6.21E-03	0.13	-1.79E-02	-1.79E-01	-1.14E-01	4.83E-03	-0.304	1.38E-03
38.5	-1.93E-02	0.131	-4.82E-02	-1.79E-01	-1.01E-01	1.17E-02	-2.95E-01	1.86E-02
38.6	-2.64E-02	0.133	-7.69E-02	-1.76E-01	-6.63E-02	1.38E-02	-2.79E-01	4.21E-02
38.7	-3.26E-02	0.134	-1.04E-01	-1.71E-01	-6.28E-02	1.31E-02	-0.256	5.94E-02
38.8	-3.89E-02	0.135	-1.28E-01	-1.64E-01	-5.31E-02	8.28E-03	-2.40E-01	7.45E-02
38.9	-4.32E-02	0.136	-1.52E-01	-1.56E-01	-3.87E-02	8.28E-03	-2.06E-01	8.42E-02
39	-4.67E-02	0.137	-1.69E-01	-1.47E-01	-2.97E-02	8.28E-03	-1.50E-01	7.45E-02
39.1	-4.91E-02	0.137	-1.82E-01	-1.41E-01	-2.62E-02	5.52E-03	-1.06E-01	5.52E-02
39.2	-5.19E-02	0.138	-1.90E-01	-1.36E-01	-2.28E-02	4.14E-03	-6.07E-02	3.87E-02
39.3	-5.37E-02	0.138	-1.94E-01	-1.33E-01	-1.24E-02	2.76E-03	-2.62E-02	2.35E-02
39.4	-5.44E-02	1.38E-01	-1.96E-01	-1.31E-01	-3.45E-03	1.38E-03	-8.28E-03	9.66E-03
39.5	-5.44E-02	1.38E-01	-1.96E-01	-1.31E-01	1.10E-02	-6.90E-04	5.38E-02	-2.76E-02
39.6	-5.22E-02	1.38E-01	-1.85E-01	-1.37E-01	2.62E-02	-3.45E-03	0.116	-6.49E-02
39.7	-4.91E-02	1.38E-01	-1.73E-01	-1.44E-01	2.76E-02	-7.59E-03	1.44E-01	-7.45E-02
39.8	-4.67E-02	0.137	-1.56E-01	-1.52E-01	2.62E-02	-9.66E-03	0.167	-7.18E-02
39.9	-4.39E-02	0.136	-1.39E-01	-1.58E-01	3.73E-02	-9.66E-03	2.13E-01	-8.01E-02
40	-3.92E-02	0.135	-1.14E-01	-1.68E-01	4.69E-02	-8.28E-03	0.26	-7.45E-02
40.1	-3.45E-02	0.134	-8.72E-02	-1.73E-01	4.49E-02	-6.21E-03	0.291	-5.59E-02
40.2	-3.02E-02	0.134	-5.55E-02	-1.79E-01	5.25E-02	-4.83E-03	0.298	-3.59E-02
40.3	-2.40E-02	0.133	-2.76E-02	-1.81E-01	7.52E-02	-5.52E-03	2.94E-01	-1.10E-02
40.4	-1.52E-02	0.133	3.31E-03	-1.81E-01	8.14E-02	-1.04E-02	3.14E-01	1.17E-02
40.5	-7.73E-03	0.131	3.52E-02	-1.78E-01	8.14E-02	-1.17E-02	2.98E-01	2.62E-02
40.6	1.10E-03	0.13	6.30E-02	-1.76E-01	8.42E-02	-4.83E-03	0.273	3.18E-02
40.7	9.11E-03	0.13	8.97E-02	-1.72E-01	1.01E-01	1.38E-03	2.49E-01	3.73E-02
40.8	2.13E-02	0.13	1.13E-01	-1.68E-01	1.21E-01	1.17E-02	2.24E-01	4.00E-02
40.9	3.34E-02	0.133	1.35E-01	-1.64E-01	1.15E-01	2.07E-02	2.06E-01	4.49E-02
41	4.43E-02	0.135	1.54E-01	-1.59E-01	1.12E-01	1.66E-02	1.69E-01	3.38E-02
41.1	5.58E-02	0.136	1.68E-01	-1.57E-01	1.06E-01	1.59E-02	1.28E-01	2.35E-02
41.2	6.56E-02	0.138	1.79E-01	-1.55E-01	9.25E-02	2.21E-02	9.04E-02	2.07E-02
41.3	7.43E-02	0.14	1.86E-01	-1.53E-01	8.35E-02	2.35E-02	5.11E-02	1.38E-02
41.4	8.23E-02	0.142	1.90E-01	-1.52E-01	5.80E-02	1.45E-02	1.45E-02	7.59E-03
41.5	8.59E-02	0.143	1.89E-01	-1.51E-01	3.04E-02	4.83E-03	-2.35E-02	-4.83E-03
41.6	8.83E-02	1.43E-01	1.85E-01	-1.53E-01	1.66E-02	2.07E-03	-5.52E-02	-1.93E-02
41.7	8.92E-02	1.44E-01	1.78E-01	-1.55E-01	-1.38E-03	6.90E-04	-7.45E-02	-2.21E-02
41.8	8.81E-02	1.44E-01	1.70E-01	-1.57E-01	-3.04E-02	-4.14E-03	-1.10E-01	-2.90E-02
41.9	8.31E-02	1.43E-01	1.56E-01	-1.61E-01	-5.66E-02	-1.45E-02	-1.53E-01	-4.21E-02
42	7.68E-02	1.41E-01	1.40E-01	-1.66E-01	-7.11E-02	-2.28E-02	-1.70E-01	-3.52E-02
42.1	6.89E-02	0.138	1.22E-01	-1.68E-01	-1.01E-01	-2.62E-02	-0.191	-3.31E-02
42.2	5.65E-02	0.135	1.01E-01	-1.72E-01	-1.15E-01	-2.49E-02	-0.227	-3.87E-02
42.3	4.58E-02	0.133	7.70E-02	-1.76E-01	-1.14E-01	-1.52E-02	-2.40E-01	-3.11E-02
42.4	3.37E-02	0.132	5.33E-02	-1.78E-01	-1.27E-01	-1.38E-02	-2.40E-01	-1.59E-02
42.5	2.04E-02	0.13	2.90E-02	-1.79E-01	-1.41E-01	-8.28E-03	-0.255	-4.83E-03
42.6	5.38E-03	0.131	2.21E-03	-1.79E-01	-1.37E-01	4.83E-03	-0.265	-2.07E-03
42.7	-7.04E-03	1.31E-01	-2.40E-02	-1.79E-01	-1.26E-01	8.97E-03	-0.27	1.52E-02
42.8	-1.99E-02	0.133	-5.18E-02	-1.76E-01	-0.119	1.38E-02	-2.66E-01	3.04E-02
42.9	-3.09E-02	0.134	-7.73E-02	-1.73E-01	-1.00E-01	1.45E-02	-2.46E-01	2.69E-02
43	-3.99E-02	0.135	-1.01E-01	-1.71E-01	-8.49E-02	1.38E-02	-0.237	3.93E-02
43.1	-4.79E-02	0.137	-1.25E-01	-1.66E-01	-6.97E-02	1.59E-02	-2.18E-01	5.11E-02
43.2	-5.38E-02	0.139	-1.45E-01	-1.61E-01	-5.52E-02	1.38E-02	-0.19	5.31E-02
43.3	-5.89E-02	0.14	-1.63E-01	-1.55E-01	-3.93E-02	7.59E-03	-1.50E-01	5.11E-02
43.4	-6.17E-02	0.14	-1.74E-01	-1.51E-01	-1.73E-02	4.14E-03	-1.10E-01	4.83E-02
43.5	-6.24E-02	0.141	-1.85E-01	-1.45E-01	-2.76E-03	2.07E-03	-6.70E-02	4.07E-02
43.6	-6.23E-02	0.141	-1.88E-01	-1.42E-01	6.21E-03	0.00E+00	-2.90E-02	2.62E-02
43.7	-6.12E-02	0.141	-1.90E-01	-1.40E-01	1.86E-02	-2.07E-03	0.00E+00	1.79E-02
43.8	-5.85E-02	0.14	-1.88E-01	-1.39E-01	3.38E-02	-8.28E-03	4.90E-02	-2.76E-03
43.9	-5.44E-02	1.39E-01	-1.81E-01	-1.41E-01	4.83E-02	-1.04E-02	9.73E-02	-3.11E-02
44	-4.89E-02	1.38E-01	-1.68E-01	-1.45E-01	6.01E-02	-1.52E-02	1.33E-01	-4.90E-02
44.1	-4.24E-02	1.36E-01	-1.54E-01	-1.50E-01	6.49E-02	-1.66E-02	0.168	-5.45E-02
44.2	-3.59E-02	1.35E-01	-1.35E-01	-1.56E-01	6.21E-02	-1.10E-02	0.217	-6.76E-02
44.3	-3.00E-02	0.134	-1.11E-01	-1.64E-01	5.66E-02	-1.04E-02	0.246	-7.45E-02
